UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
-1;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;-1;-1;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;-1;-1;-1;0.1285714286;-1;-1;-1;-1;0.1285714286;0.1285714286;48.16199;11.58652;1519206265.80184;1
-1;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;-1;-1;0.1142857143;-1;-1;-1;-1;0.1142857143;0.1142857143;48.162;11.58653;1519206266.80124;1
-1;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;-1;-1;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;0.1142857143;-1;0.1142857143;-1;-1;-1;0.1142857143;-1;-1;-1;-1;0.1142857143;0.1142857143;48.162;11.58653;1519206267.80165;1
-1;0.2;0.2;0.2;-1;0.2;0.2;-1;-1;-1;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;-1;-1;-1;0.2;-1;-1;-1;-1;0.2;0.2;48.162;11.58653;1519206268.80165;1
-1;0.2;0.2;0.2;-1;0.2;0.2;-1;-1;-1;0.2;0.2;0.2;0.2;0.2;-1;0.2;0.2;0.2;0.2;0.2;0.2;0.2;-1;0.2;-1;-1;-1;0.2;-1;-1;-1;-1;0.2;0.2;48.16201;11.58653;1519206269.80139;1
-1;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;0.1714285714;-1;-1;-1;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;0.1714285714;-1;0.1714285714;-1;-1;-1;0.1714285714;-1;-1;-1;-1;0.1714285714;0.1714285714;48.16201;11.58653;1519206270.80146;1
-1;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;-1;-1;0.0857142857;-1;-1;-1;-1;0.0857142857;0.0857142857;48.16204;11.58654;1519206271.80052;0
-1;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;-1;-1;0.0857142857;-1;-1;-1;-1;0.0857142857;0.0857142857;48.16204;11.58654;1519206272.80108;0
-1;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;-1;-1;0.0857142857;-1;-1;-1;-1;0.0857142857;0.0857142857;48.16204;11.58654;1519206273.80107;0
-1;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;-1;-1;0.0714285714;-1;-1;-1;-1;0.0714285714;0.0714285714;48.16206;11.58654;1519206274.80022;0
